No.;Time;Source;Destination;Protocol;Length;Info;;TIME 1;TIME 2;DELAY ;;DELAY 1;DELAY 2;JITTER
7204;60,159726;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,159726;60,159726;0;;-0,000364;0,000364;0,000728
7205;60,159726;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,159726;60,160090;0,000364;;0,000191;0,000173;-1,8E-05
7206;60,160090;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,160090;60,160263;0,000173;;-0,006027;0,0062;0,012227
7207;60,160263;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,160263;60,166463;0,0062;;-0,000444;0,006644;0,007088
7208;60,166463;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,166463;60,173107;0,006644;;-0,00704;0,013684;0,020724
7209;60,173107;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,173107;60,186791;0,013684;;0,013337;0,000347;-0,01299
7210;60,186791;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,186791;60,187138;0,000347;;-0,024322;0,024669;0,048991
7211;60,187138;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,187138;60,211807;0,024669;;0,024282;0,000387;-0,023895
7212;60,211807;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,211807;60,212194;0,000387;;-0,002262;0,002649;0,004911
7213;60,212194;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,212194;60,214843;0,002649;;0,002324;0,000325;-0,001999
7214;60,214843;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,214843;60,215168;0,000325;;-0,022009;0,022334;0,044343
7215;60,215168;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;60,215168;60,237502;0,022334;;0,021431;0,000903;-0,020528
7216;60,237502;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,237502;60,238405;0,000903;;-0,047544;0,048447;0,095991
7217;60,238405;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;60,238405;60,286852;0,048447;;0,048117;0,00033;-0,047787
7218;60,286852;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,286852;60,287182;0,00033;;-0,002147;0,002477;0,004624
7219;60,287182;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;60,287182;60,289659;0,002477;;0,002477;0;-0,002477
7220;60,289659;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,289659;60,289659;0;;-0,000323;0,000323;0,000646
7221;60,289659;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,289659;60,289982;0,000323;;0,000192;0,000131;-6,1E-05
7222;60,289982;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;60,289982;60,290113;0,000131;;-0,002622;0,002753;0,005375
7223;60,290113;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;60,290113;60,292866;0,002753;;0,002753;0;-0,002753
7224;60,292866;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,292866;60,292866;0;;-0,000346;0,000346;0,000692
7225;60,292866;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,292866;60,293212;0,000346;;0,000221;0,000125;-9,6E-05
7226;60,293212;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;60,293212;60,293337;0,000125;;-6,7E-05;0,000192;0,000259
7227;60,293337;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;60,293337;60,293529;0,000192;;-0,004768;0,00496;0,009728
7228;60,293529;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,293529;60,298489;0,00496;;0,004602;0,000358;-0,004244
7229;60,298489;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,298489;60,298847;0,000358;;-0,017357;0,017715;0,035072
7230;60,298847;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;60,298847;60,316562;0,017715;;0,017246;0,000469;-0,016777
7231;60,316562;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,316562;60,317031;0,000469;;-0,023047;0,023516;0,046563
7232;60,317031;192.168.27.81;202.67.42.206;UDP;85;63764  >  443 Len=43;;60,317031;60,340547;0,023516;;0,013685;0,009831;-0,003854
7233;60,340547;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,340547;60,350378;0,009831;;0,00663;0,003201;-0,003429
7234;60,350378;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;60,350378;60,353579;0,003201;;0,002787;0,000414;-0,002373
7235;60,353579;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,353579;60,353993;0,000414;;-0,003885;0,004299;0,008184
7236;60,353993;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;60,353993;60,358292;0,004299;;0,003883;0,000416;-0,003467
7237;60,358292;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,358292;60,358708;0,000416;;-0,009912;0,010328;0,02024
7238;60,358708;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;60,358708;60,369036;0,010328;;0,005863;0,004465;-0,001398
7239;60,369036;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,369036;60,373501;0,004465;;0,004089;0,000376;-0,003713
7240;60,373501;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,373501;60,373877;0,000376;;-0,002347;0,002723;0,00507
7241;60,373877;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,373877;60,376600;0,002723;;-0,003292;0,006015;0,009307
7242;60,376600;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,376600;60,382615;0,006015;;0,004554;0,001461;-0,003093
7243;60,382615;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;60,382615;60,384076;0,001461;;-0,00516;0,006621;0,011781
7244;60,384076;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,384076;60,390697;0,006621;;-0,000226;0,006847;0,007073
7245;60,390697;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;60,390697;60,397544;0,006847;;0,006463;0,000384;-0,006079
7246;60,397544;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,397544;60,397928;0,000384;;-0,002354;0,002738;0,005092
7247;60,397928;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,397928;60,400666;0,002738;;0,002738;0;-0,002738
7248;60,400666;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,400666;60,400666;0;;-0,000351;0,000351;0,000702
7249;60,400666;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,400666;60,401017;0,000351;;-0,005393;0,005744;0,011137
7250;60,401017;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;60,401017;60,406761;0,005744;;0,002991;0,002753;-0,000238
7251;60,406761;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;60,406761;60,409514;0,002753;;0,002401;0,000352;-0,002049
7252;60,409514;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,409514;60,409866;0,000352;;-0,002433;0,002785;0,005218
7253;60,409866;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,409866;60,412651;0,002785;;0,002785;0;-0,002785
7254;60,412651;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,412651;60,412651;0;;-8,8E-05;8,8E-05;0,000176
7255;60,412651;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,412651;60,412739;8,8E-05;;-0,000171;0,000259;0,00043
7256;60,412739;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,412739;60,412998;0,000259;;0,000266;-7E-06;-0,000273
7257;60,412998;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,412998;60,412991;-7E-06;;-0,000367;0,00036;0,000727
7258;60,412991;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,412991;60,413351;0,00036;;-0,008988;0,009348;0,018336
7259;60,413351;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,413351;60,422699;0,009348;;0,001179;0,008169;0,00699
7260;60,422699;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,422699;60,430868;0,008169;;0,007807;0,000362;-0,007445
7261;60,430868;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,430868;60,431230;0,000362;;-0,002202;0,002564;0,004766
7262;60,431230;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,431230;60,433794;0,002564;;0,002564;0;-0,002564
7263;60,433794;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,433794;60,433794;0;;-0,000307;0,000307;0,000614
7264;60,433794;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,433794;60,434101;0,000307;;0,000167;0,00014;-2,7E-05
7265;60,434101;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,434101;60,434241;0,00014;;-0,005344;0,005484;0,010828
7266;60,434241;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,434241;60,439725;0,005484;;0,002305;0,003179;0,000874
7267;60,439725;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,439725;60,442904;0,003179;;0,003179;0;-0,003179
7268;60,442904;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,442904;60,442904;0;;-0,000268;0,000268;0,000536
7269;60,442904;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,442904;60,443172;0,000268;;4,8E-05;0,00022;0,000172
7270;60,443172;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,443172;60,443392;0,00022;;-0,007165;0,007385;0,01455
7271;60,443392;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,443392;60,450777;0,007385;;0,006938;0,000447;-0,006491
7272;60,450777;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,450777;60,451224;0,000447;;-0,002269;0,002716;0,004985
7273;60,451224;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,451224;60,453940;0,002716;;0,002336;0,00038;-0,001956
7274;60,453940;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,453940;60,454320;0,00038;;-0,002141;0,002521;0,004662
7275;60,454320;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;60,454320;60,456841;0,002521;;-0,003405;0,005926;0,009331
7276;60,456841;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,456841;60,462767;0,005926;;-0,00387;0,009796;0,013666
7277;60,462767;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,462767;60,472563;0,009796;;0,006462;0,003334;-0,003128
7278;60,472563;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,472563;60,475897;0,003334;;0,003334;0;-0,003334
7279;60,475897;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,475897;60,475897;0;;-0,002771;0,002771;0,005542
7280;60,475897;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,475897;60,478668;0,002771;;-0,017114;0,019885;0,036999
7281;60,478668;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,478668;60,498553;0,019885;;0,016151;0,003734;-0,012417
7282;60,498553;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,498553;60,502287;0,003734;;0,003734;0;-0,003734
7283;60,502287;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,502287;60,502287;0;;-0,002143;0,002143;0,004286
7284;60,502287;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,502287;60,504430;0,002143;;-0,001734;0,003877;0,005611
7285;60,504430;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,504430;60,508307;0,003877;;0,003511;0,000366;-0,003145
7286;60,508307;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,508307;60,508673;0,000366;;-0,002683;0,003049;0,005732
7287;60,508673;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,508673;60,511722;0,003049;;0,0027;0,000349;-0,002351
7288;60,511722;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,511722;60,512071;0,000349;;-0,006305;0,006654;0,012959
7289;60,512071;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,512071;60,518725;0,006654;;0,003611;0,003043;-0,000568
7290;60,518725;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,518725;60,521768;0,003043;;-2,8E-05;0,003071;0,003099
7291;60,521768;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,521768;60,524839;0,003071;;0,003071;0;-0,003071
7292;60,524839;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,524839;60,524839;0;;-0,000332;0,000332;0,000664
7293;60,524839;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,524839;60,525171;0,000332;;0,000135;0,000197;6,2E-05
7294;60,525171;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,525171;60,525368;0,000197;;-0,043601;0,043798;0,087399
7295;60,525368;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,525368;60,569166;0,043798;;0,043441;0,000357;-0,043084
7296;60,569166;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,569166;60,569523;0,000357;;-0,018245;0,018602;0,036847
7297;60,569523;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,569523;60,588125;0,018602;;0,018602;0;-0,018602
7298;60,588125;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,588125;60,588125;0;;-0,000162;0,000162;0,000324
7299;60,588125;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,588125;60,588287;0,000162;;-5,8E-05;0,00022;0,000278
7300;60,588287;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,588287;60,588507;0,00022;;-2,6E-05;0,000246;0,000272
7301;60,588507;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,588507;60,588753;0,000246;;0,000246;0;-0,000246
7302;60,588753;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,588753;60,588753;0;;-0,00033;0,00033;0,00066
7303;60,588753;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,588753;60,589083;0,00033;;0,000171;0,000159;-1,2E-05
7304;60,589083;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,589083;60,589242;0,000159;;4,2E-05;0,000117;7,5E-05
7305;60,589242;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,589242;60,589359;0,000117;;0,000117;0;-0,000117
7306;60,589359;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,589359;60,589359;0;;-0,000358;0,000358;0,000716
7307;60,589359;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,589359;60,589717;0,000358;;0,000199;0,000159;-4E-05
7308;60,589717;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,589717;60,589876;0,000159;;-0,001402;0,001561;0,002963
7309;60,589876;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,589876;60,591437;0,001561;;0,001237;0,000324;-0,000913
7310;60,591437;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,591437;60,591761;0,000324;;-0,002456;0,00278;0,005236
7311;60,591761;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,591761;60,594541;0,00278;;0,00278;0;-0,00278
7312;60,594541;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,594541;60,594541;0;;-0,000154;0,000154;0,000308
7313;60,594541;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,594541;60,594695;0,000154;;-4,2E-05;0,000196;0,000238
7314;60,594695;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,594695;60,594891;0,000196;;-7E-06;0,000203;0,00021
7315;60,594891;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,594891;60,595094;0,000203;;2,9E-05;0,000174;0,000145
7316;60,595094;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,595094;60,595268;0,000174;;-0,002262;0,002436;0,004698
7317;60,595268;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,595268;60,597704;0,002436;;0,002436;0;-0,002436
7318;60,597704;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,597704;60,597704;0;;-0,006869;0,006869;0,013738
7319;60,597704;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,597704;60,604573;0,006869;;0,006476;0,000393;-0,006083
7320;60,604573;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,604573;60,604966;0,000393;;-0,017236;0,017629;0,034865
7321;60,604966;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,604966;60,622595;0,017629;;0,017245;0,000384;-0,016861
7322;60,622595;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,622595;60,622979;0,000384;;-0,002314;0,002698;0,005012
7323;60,622979;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,622979;60,625677;0,002698;;0,002317;0,000381;-0,001936
7324;60,625677;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,625677;60,626058;0,000381;;-0,013441;0,013822;0,027263
7325;60,626058;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;60,626058;60,639880;0,013822;;0,011777;0,002045;-0,009732
7326;60,639880;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,639880;60,641925;0,002045;;0,002045;0;-0,002045
7327;60,641925;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,641925;60,641925;0;;-0,000329;0,000329;0,000658
7328;60,641925;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,641925;60,642254;0,000329;;-0,002504;0,002833;0,005337
7329;60,642254;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,642254;60,645087;0,002833;;0,002493;0,00034;-0,002153
7330;60,645087;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,645087;60,645427;0,00034;;-0,009576;0,009916;0,019492
7331;60,645427;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,645427;60,655343;0,009916;;0,006667;0,003249;-0,003418
7332;60,655343;202.67.42.206;192.168.27.81;UDP;67;443  >  63764 Len=25;;60,655343;60,658592;0,003249;;5E-06;0,003244;0,003239
7333;60,658592;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,658592;60,661836;0,003244;;0,003244;0;-0,003244
7334;60,661836;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,661836;60,661836;0;;-0,003257;0,003257;0,006514
7335;60,661836;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,661836;60,665093;0,003257;;0,002833;0,000424;-0,002409
7336;60,665093;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,665093;60,665517;0,000424;;-0,018655;0,019079;0,037734
7337;60,665517;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,665517;60,684596;0,019079;;0,018541;0,000538;-0,018003
7338;60,684596;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,684596;60,685134;0,000538;;-0,002035;0,002573;0,004608
7339;60,685134;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,685134;60,687707;0,002573;;0,002573;0;-0,002573
7340;60,687707;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,687707;60,687707;0;;-0,000279;0,000279;0,000558
7341;60,687707;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,687707;60,687986;0,000279;;-3,4E-05;0,000313;0,000347
7342;60,687986;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,687986;60,688299;0,000313;;0,000159;0,000154;-5E-06
7343;60,688299;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,688299;60,688453;0,000154;;3,1E-05;0,000123;9,2E-05
7344;60,688453;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,688453;60,688576;0,000123;;-0,008878;0,009001;0,017879
7345;60,688576;192.168.27.81;202.67.42.206;UDP;75;63764  >  443 Len=33;;60,688576;60,697577;0,009001;;0,008617;0,000384;-0,008233
7346;60,697577;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,697577;60,697961;0,000384;;-0,002321;0,002705;0,005026
7347;60,697961;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,697961;60,700666;0,002705;;0,002705;0;-0,002705
7348;60,700666;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,700666;60,700666;0;;-0,000314;0,000314;0,000628
7349;60,700666;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,700666;60,700980;0,000314;;0,00018;0,000134;-4,6E-05
7350;60,700980;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,700980;60,701114;0,000134;;-0,024335;0,024469;0,048804
7351;60,701114;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,701114;60,725583;0,024469;;0,024091;0,000378;-0,023713
7352;60,725583;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,725583;60,725961;0,000378;;-0,00233;0,002708;0,005038
7353;60,725961;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,725961;60,728669;0,002708;;0,002708;0;-0,002708
7354;60,728669;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,728669;60,728669;0;;-8,7E-05;8,7E-05;0,000174
7355;60,728669;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,728669;60,728756;8,7E-05;;-0,000393;0,00048;0,000873
7356;60,728756;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,728756;60,729236;0,00048;;0,00035;0,00013;-0,00022
7357;60,729236;192.168.27.81;202.67.42.206;UDP;79;63764  >  443 Len=37;;60,729236;60,729366;0,00013;;1,9E-05;0,000111;9,2E-05
7358;60,729366;192.168.27.81;202.67.42.206;UDP;79;63764  >  443 Len=37;;60,729366;60,729477;0,000111;;-0,042802;0,042913;0,085715
7359;60,729477;192.168.27.81;202.67.42.206;UDP;77;63764  >  443 Len=35;;60,729477;60,772390;0,042913;;0,042609;0,000304;-0,042305
7360;60,772390;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,772390;60,772694;0,000304;;0,000304;0;-0,000304
7361;60,772694;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,772694;60,772694;0;;-0,000339;0,000339;0,000678
7362;60,772694;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,772694;60,773033;0,000339;;0,000183;0,000156;-2,7E-05
7363;60,773033;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,773033;60,773189;0,000156;;-0,017225;0,017381;0,034606
7364;60,773189;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;60,773189;60,790570;0,017381;;0,017003;0,000378;-0,016625
7365;60,790570;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,790570;60,790948;0,000378;;-0,010311;0,010689;0,021
7366;60,790948;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,790948;60,801637;0,010689;;0,010234;0,000455;-0,009779
7367;60,801637;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,801637;60,802092;0,000455;;-0,007069;0,007524;0,014593
7368;60,802092;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;60,802092;60,809616;0,007524;;0,007524;0;-0,007524
7369;60,809616;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,809616;60,809616;0;;-0,000265;0,000265;0,00053
7370;60,809616;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,809616;60,809881;0,000265;;-7,3E-05;0,000338;0,000411
7371;60,809881;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,809881;60,810219;0,000338;;0,000146;0,000192;4,6E-05
7372;60,810219;192.168.27.81;202.67.42.206;UDP;79;63764  >  443 Len=37;;60,810219;60,810411;0,000192;;5,5E-05;0,000137;8,2E-05
7373;60,810411;192.168.27.81;202.67.42.206;UDP;85;63764  >  443 Len=43;;60,810411;60,810548;0,000137;;-0,003679;0,003816;0,007495
7374;60,810548;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;60,810548;60,814364;0,003816;;0,003471;0,000345;-0,003126
7375;60,814364;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,814364;60,814709;0,000345;;-0,005745;0,00609;0,011835
7376;60,814709;192.168.27.81;202.67.42.206;UDP;83;63764  >  443 Len=41;;60,814709;60,820799;0,00609;;0,005636;0,000454;-0,005182
7377;60,820799;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,820799;60,821253;0,000454;;-0,001882;0,002336;0,004218
7378;60,821253;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;60,821253;60,823589;0,002336;;0,002006;0,00033;-0,001676
7379;60,823589;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,823589;60,823919;0,00033;;-0,003211;0,003541;0,006752
7380;60,823919;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;60,823919;60,827460;0,003541;;0,0032;0,000341;-0,002859
7381;60,827460;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,827460;60,827801;0,000341;;-0,016616;0,016957;0,033573
7382;60,827801;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;60,827801;60,844758;0,016957;;0,01656;0,000397;-0,016163
7383;60,844758;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,844758;60,845155;0,000397;;-0,004923;0,00532;0,010243
7384;60,845155;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;60,845155;60,850475;0,00532;;0,004999;0,000321;-0,004678
7385;60,850475;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,850475;60,850796;0,000321;;-0,009289;0,00961;0,018899
7386;60,850796;192.168.27.81;202.67.42.206;UDP;85;63764  >  443 Len=43;;60,850796;60,860406;0,00961;;0,009193;0,000417;-0,008776
7387;60,860406;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;60,860406;60,860823;0,000417;;-0,002645;0,003062;0,005707
